"Subject"	"Script"	"Condition"	"Gender"	"Sex"	"Race"	"Subset"	"mapping"	"laptop"	"Date"	"Time"	"Block"	"Trial"	"TrialType"	"CueType"	"ProbeType"	"BlackPrime"	"BlackTarget"	"GunTarget"	"WhitePrime"	"ToolTarget"	"Probe.ACC"	"Probe.RT"	"feedbackmask"	"Note"	"CueClass"	"ProbeClass"	"Probe"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"6"	"WhiteTool"	"whiteface2.bmp"	"TOOL4.bmp"	"NULL"	"NULL"	"NULL"	"whiteface2.bmp"	"TOOL4.bmp"	0	304	"fast"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"7"	"BlackTool"	"BlackFace3.bmp"	"TOOL1.bmp"	"BlackFace3.bmp"	"NULL"	"NULL"	"NULL"	"TOOL1.bmp"	0	410	"fast"	NA	"Black"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"8"	"WhiteGun"	"whiteface3.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	"WEAPON4dk.bmp"	"whiteface3.bmp"	"NULL"	1	612	"slow"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"9"	"WhiteTool"	"whiteface4.bmp"	"TOOL1.bmp"	"NULL"	"NULL"	"NULL"	"whiteface4.bmp"	"TOOL1.bmp"	1	441	"fast"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"10"	"BlackGun"	"BlackFace3.bmp"	"WEAPON1dk.bmp"	"BlackFace3.bmp"	"NULL"	"WEAPON1dk.bmp"	"NULL"	"NULL"	1	509	"slow"	NA	"Black"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"11"	"WhiteTool"	"whiteface1.bmp"	"TOOL4.bmp"	"NULL"	"NULL"	"NULL"	"whiteface1.bmp"	"TOOL4.bmp"	0	404	"fast"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"12"	"BlackTool"	"BlackFace4.bmp"	"TOOL2.bmp"	"BlackFace4.bmp"	"NULL"	"NULL"	"NULL"	"TOOL2.bmp"	1	335	"fast"	NA	"Black"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"13"	"WhiteTool"	"whiteface2.bmp"	"TOOL3.bmp"	"NULL"	"NULL"	"NULL"	"whiteface2.bmp"	"TOOL3.bmp"	0	370	"fast"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"14"	"BlackGun"	"BlackFace2.bmp"	"WEAPON4dk.bmp"	"BlackFace2.bmp"	"NULL"	"WEAPON4dk.bmp"	"NULL"	"NULL"	1	518	"slow"	NA	"Black"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"15"	"BlackTool"	"BlackFace1.bmp"	"TOOL3.bmp"	"BlackFace1.bmp"	"NULL"	"NULL"	"NULL"	"TOOL3.bmp"	1	585	"slow"	NA	"Black"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"16"	"WhiteGun"	"whiteface3.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	"WEAPON2dk.bmp"	"whiteface3.bmp"	"NULL"	1	485	"fast"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"17"	"WhiteTool"	"whiteface2.bmp"	"TOOL4.bmp"	"NULL"	"NULL"	"NULL"	"whiteface2.bmp"	"TOOL4.bmp"	1	569	"slow"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"18"	"BlackGun"	"BlackFace4.bmp"	"WEAPON3dk.bmp"	"BlackFace4.bmp"	"NULL"	"WEAPON3dk.bmp"	"NULL"	"NULL"	1	475	"fast"	NA	"Black"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"19"	"WhiteGun"	"whiteface4.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	"WEAPON4dk.bmp"	"whiteface4.bmp"	"NULL"	1	381	"fast"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"20"	"BlackTool"	"BlackFace3.bmp"	"TOOL2.bmp"	"BlackFace3.bmp"	"NULL"	"NULL"	"NULL"	"TOOL2.bmp"	1	386	"fast"	NA	"Black"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"21"	"BlackTool"	"BlackFace1.bmp"	"TOOL1.bmp"	"BlackFace1.bmp"	"NULL"	"NULL"	"NULL"	"TOOL1.bmp"	0	418	"fast"	NA	"Black"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"22"	"WhiteGun"	"whiteface3.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	"WEAPON3dk.bmp"	"whiteface3.bmp"	"NULL"	0	459	"fast"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"23"	"WhiteTool"	"whiteface1.bmp"	"TOOL1.bmp"	"NULL"	"NULL"	"NULL"	"whiteface1.bmp"	"TOOL1.bmp"	0	0	"slow"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"24"	"BlackTool"	"BlackFace2.bmp"	"TOOL2.bmp"	"BlackFace2.bmp"	"NULL"	"NULL"	"NULL"	"TOOL2.bmp"	0	404	"fast"	NA	"Black"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"25"	"BlackGun"	"BlackFace4.bmp"	"WEAPON2dk.bmp"	"BlackFace4.bmp"	"NULL"	"WEAPON2dk.bmp"	"NULL"	"NULL"	0	338	"fast"	NA	"Black"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"26"	"WhiteTool"	"whiteface4.bmp"	"TOOL4.bmp"	"NULL"	"NULL"	"NULL"	"whiteface4.bmp"	"TOOL4.bmp"	1	564	"slow"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"27"	"WhiteGun"	"whiteface2.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	"WEAPON1dk.bmp"	"whiteface2.bmp"	"NULL"	1	497	"fast"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"28"	"WhiteGun"	"whiteface1.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	"WEAPON1dk.bmp"	"whiteface1.bmp"	"NULL"	1	437	"fast"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"29"	"BlackGun"	"BlackFace1.bmp"	"WEAPON4dk.bmp"	"BlackFace1.bmp"	"NULL"	"WEAPON4dk.bmp"	"NULL"	"NULL"	1	369	"fast"	NA	"Black"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"30"	"BlackTool"	"BlackFace3.bmp"	"TOOL3.bmp"	"BlackFace3.bmp"	"NULL"	"NULL"	"NULL"	"TOOL3.bmp"	1	445	"fast"	NA	"Black"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"31"	"WhiteTool"	"whiteface3.bmp"	"TOOL4.bmp"	"NULL"	"NULL"	"NULL"	"whiteface3.bmp"	"TOOL4.bmp"	1	521	"slow"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"32"	"BlackTool"	"BlackFace2.bmp"	"TOOL1.bmp"	"BlackFace2.bmp"	"NULL"	"NULL"	"NULL"	"TOOL1.bmp"	1	567	"slow"	NA	"Black"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"33"	"WhiteGun"	"whiteface3.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	"WEAPON3dk.bmp"	"whiteface3.bmp"	"NULL"	1	459	"fast"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"34"	"BlackGun"	"BlackFace2.bmp"	"WEAPON2dk.bmp"	"BlackFace2.bmp"	"NULL"	"WEAPON2dk.bmp"	"NULL"	"NULL"	1	479	"fast"	NA	"Black"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"35"	"BlackGun"	"BlackFace1.bmp"	"WEAPON2dk.bmp"	"BlackFace1.bmp"	"NULL"	"WEAPON2dk.bmp"	"NULL"	"NULL"	1	522	"slow"	NA	"Black"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"36"	"BlackGun"	"BlackFace3.bmp"	"WEAPON4dk.bmp"	"BlackFace3.bmp"	"NULL"	"WEAPON4dk.bmp"	"NULL"	"NULL"	1	473	"fast"	NA	"Black"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"37"	"WhiteGun"	"whiteface4.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	"WEAPON3dk.bmp"	"whiteface4.bmp"	"NULL"	1	483	"fast"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"38"	"BlackTool"	"BlackFace4.bmp"	"TOOL3.bmp"	"BlackFace4.bmp"	"NULL"	"NULL"	"NULL"	"TOOL3.bmp"	1	481	"fast"	NA	"Black"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"39"	"WhiteTool"	"whiteface1.bmp"	"TOOL2.bmp"	"NULL"	"NULL"	"NULL"	"whiteface1.bmp"	"TOOL2.bmp"	1	482	"fast"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"40"	"WhiteTool"	"whiteface2.bmp"	"TOOL2.bmp"	"NULL"	"NULL"	"NULL"	"whiteface2.bmp"	"TOOL2.bmp"	1	395	"fast"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"41"	"BlackGun"	"BlackFace3.bmp"	"WEAPON1dk.bmp"	"BlackFace3.bmp"	"NULL"	"WEAPON1dk.bmp"	"NULL"	"NULL"	1	504	"slow"	NA	"Black"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"42"	"WhiteGun"	"whiteface1.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	"WEAPON1dk.bmp"	"whiteface1.bmp"	"NULL"	0	385	"fast"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"43"	"WhiteTool"	"whiteface4.bmp"	"TOOL4.bmp"	"NULL"	"NULL"	"NULL"	"whiteface4.bmp"	"TOOL4.bmp"	0	333	"fast"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"44"	"BlackGun"	"BlackFace4.bmp"	"WEAPON2dk.bmp"	"BlackFace4.bmp"	"NULL"	"WEAPON2dk.bmp"	"NULL"	"NULL"	1	476	"fast"	NA	"Black"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"45"	"BlackTool"	"BlackFace1.bmp"	"TOOL3.bmp"	"BlackFace1.bmp"	"NULL"	"NULL"	"NULL"	"TOOL3.bmp"	1	514	"slow"	NA	"Black"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"46"	"WhiteTool"	"whiteface3.bmp"	"TOOL1.bmp"	"NULL"	"NULL"	"NULL"	"whiteface3.bmp"	"TOOL1.bmp"	0	491	"fast"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"47"	"BlackGun"	"BlackFace2.bmp"	"WEAPON4dk.bmp"	"BlackFace2.bmp"	"NULL"	"WEAPON4dk.bmp"	"NULL"	"NULL"	1	494	"fast"	NA	"Black"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"48"	"WhiteGun"	"whiteface2.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	"WEAPON3dk.bmp"	"whiteface2.bmp"	"NULL"	1	531	"slow"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"50"	"WhiteGun"	"whiteface1.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	"WEAPON1dk.bmp"	"whiteface1.bmp"	"NULL"	1	284	"fast"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"51"	"WhiteGun"	"whiteface3.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	"WEAPON3dk.bmp"	"whiteface3.bmp"	"NULL"	1	515	"slow"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"52"	"WhiteTool"	"whiteface2.bmp"	"TOOL1.bmp"	"NULL"	"NULL"	"NULL"	"whiteface2.bmp"	"TOOL1.bmp"	1	519	"slow"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"53"	"WhiteGun"	"whiteface4.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	"WEAPON2dk.bmp"	"whiteface4.bmp"	"NULL"	1	438	"fast"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"54"	"WhiteTool"	"whiteface4.bmp"	"TOOL4.bmp"	"NULL"	"NULL"	"NULL"	"whiteface4.bmp"	"TOOL4.bmp"	1	586	"slow"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"55"	"BlackGun"	"BlackFace1.bmp"	"WEAPON4dk.bmp"	"BlackFace1.bmp"	"NULL"	"WEAPON4dk.bmp"	"NULL"	"NULL"	1	391	"fast"	NA	"Black"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"56"	"BlackTool"	"BlackFace4.bmp"	"TOOL3.bmp"	"BlackFace4.bmp"	"NULL"	"NULL"	"NULL"	"TOOL3.bmp"	1	490	"fast"	NA	"Black"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"57"	"WhiteGun"	"whiteface1.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	"WEAPON3dk.bmp"	"whiteface1.bmp"	"NULL"	1	490	"fast"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"58"	"WhiteGun"	"whiteface3.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	"WEAPON1dk.bmp"	"whiteface3.bmp"	"NULL"	0	397	"fast"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"59"	"WhiteGun"	"whiteface2.bmp"	"WEAPON4dk.bmp"	"NULL"	"NULL"	"WEAPON4dk.bmp"	"whiteface2.bmp"	"NULL"	1	451	"fast"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"60"	"WhiteTool"	"whiteface3.bmp"	"TOOL2.bmp"	"NULL"	"NULL"	"NULL"	"whiteface3.bmp"	"TOOL2.bmp"	1	514	"slow"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"61"	"BlackGun"	"BlackFace2.bmp"	"WEAPON2dk.bmp"	"BlackFace2.bmp"	"NULL"	"WEAPON2dk.bmp"	"NULL"	"NULL"	1	476	"fast"	NA	"Black"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"62"	"BlackGun"	"BlackFace3.bmp"	"WEAPON2dk.bmp"	"BlackFace3.bmp"	"NULL"	"WEAPON2dk.bmp"	"NULL"	"NULL"	1	471	"fast"	NA	"Black"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"63"	"BlackTool"	"BlackFace1.bmp"	"TOOL1.bmp"	"BlackFace1.bmp"	"NULL"	"NULL"	"NULL"	"TOOL1.bmp"	1	574	"slow"	NA	"Black"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"64"	"WhiteGun"	"whiteface1.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	"WEAPON3dk.bmp"	"whiteface1.bmp"	"NULL"	1	469	"fast"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"65"	"WhiteTool"	"whiteface2.bmp"	"TOOL4.bmp"	"NULL"	"NULL"	"NULL"	"whiteface2.bmp"	"TOOL4.bmp"	1	506	"slow"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"66"	"BlackGun"	"BlackFace2.bmp"	"WEAPON4dk.bmp"	"BlackFace2.bmp"	"NULL"	"WEAPON4dk.bmp"	"NULL"	"NULL"	1	414	"fast"	NA	"Black"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"67"	"WhiteGun"	"whiteface4.bmp"	"WEAPON1dk.bmp"	"NULL"	"NULL"	"WEAPON1dk.bmp"	"whiteface4.bmp"	"NULL"	1	570	"slow"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"68"	"BlackTool"	"BlackFace3.bmp"	"TOOL2.bmp"	"BlackFace3.bmp"	"NULL"	"NULL"	"NULL"	"TOOL2.bmp"	0	370	"fast"	NA	"Black"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"69"	"BlackGun"	"BlackFace4.bmp"	"WEAPON1dk.bmp"	"BlackFace4.bmp"	"NULL"	"WEAPON1dk.bmp"	"NULL"	"NULL"	1	546	"slow"	NA	"Black"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"70"	"WhiteGun"	"whiteface3.bmp"	"WEAPON3dk.bmp"	"NULL"	"NULL"	"WEAPON3dk.bmp"	"whiteface3.bmp"	"NULL"	1	473	"fast"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"71"	"BlackTool"	"BlackFace1.bmp"	"TOOL3.bmp"	"BlackFace1.bmp"	"NULL"	"NULL"	"NULL"	"TOOL3.bmp"	1	352	"fast"	NA	"Black"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"72"	"BlackTool"	"BlackFace3.bmp"	"TOOL3.bmp"	"BlackFace3.bmp"	"NULL"	"NULL"	"NULL"	"TOOL3.bmp"	1	552	"slow"	NA	"Black"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"73"	"WhiteGun"	"whiteface2.bmp"	"WEAPON2dk.bmp"	"NULL"	"NULL"	"WEAPON2dk.bmp"	"whiteface2.bmp"	"NULL"	1	533	"slow"	NA	"white"	"WEAP"	"Gun"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"74"	"WhiteTool"	"whiteface4.bmp"	"TOOL1.bmp"	"NULL"	"NULL"	"NULL"	"whiteface4.bmp"	"TOOL1.bmp"	0	468	"fast"	NA	"white"	"TOOL"	"Other"
"54"	"Scherer_2015_GT_win8_brief"	"GunTool"	"NULL"	"M"	"NULL"	"Convenience"	"RightGun"	NA	"5/15/2015"	"14:49:15"	"RunProc"	"75"	"BlackTool"	"BlackFace4.bmp"	"TOOL2.bmp"	"BlackFace4.bmp"	"NULL"	"NULL"	"NULL"	"TOOL2.bmp"	0	481	"fast"	NA	"Black"	"TOOL"	"Other"
